ANO_ESTATISTICA,MES_ESTATISTICA,CIDADE,CATEGORIA_CRIME,NUM_OCORRENCIAS,LATITUDE_MEDIAN,LONGITUDE_MEDIAN,DATA
2024,5,miracatu,Lesão Corporal,8,-24.2836591,-47.4526631,2024-05-01
2024,5,miracatu,Roubo,10,-24.2836591,-47.4526631,2024-05-01
2024,5,mirandopolis,Crimes Diversos,8,-21.131898,-51.1018699,2024-05-01
2024,5,mirandopolis,Estupro,1,-21.131898,-51.1018699,2024-05-01
2024,5,mirandopolis,Furto,11,-21.131898,-51.1018699,2024-05-01
2024,5,mirandopolis,Lesão Corporal,15,-21.131898,-51.1018699,2024-05-01
2024,5,mirandopolis,Roubo,1,-21.131898,-51.1018699,2024-05-01
2024,5,mirante paranapanema,Crimes Diversos,2,-22.2913483,-51.9079555,2024-05-01
2024,5,mirante paranapanema,Estupro,1,-22.2913483,-51.9079555,2024-05-01
2024,5,mirante paranapanema,Furto,5,-22.2913483,-51.9079555,2024-05-01
2024,5,mirante paranapanema,Homicídio,1,-22.2913483,-51.9079555,2024-05-01
2024,5,mirante paranapanema,Lesão Corporal,6,-22.2913483,-51.9079555,2024-05-01
2024,5,mirassol,Crimes Diversos,7,-20.815777,-49.5050637,2024-05-01
2024,5,mirassol,Estupro,1,-20.815777,-49.5050637,2024-05-01
2024,5,mirassol,Furto,32,-20.815777,-49.5050637,2024-05-01
2024,5,mirassol,Homicídio,1,-20.815777,-49.5050637,2024-05-01
2024,5,mirassol,Lesão Corporal,27,-20.815777,-49.5050637,2024-05-01
2024,5,mirassol,Roubo,3,-20.815777,-49.5050637,2024-05-01
2024,5,mirassolandia,Crimes Diversos,1,-20.6166371,-49.4648874,2024-05-01
2024,5,mirassolandia,Estupro,1,-20.6166371,-49.4648874,2024-05-01
2024,5,mirassolandia,Lesão Corporal,2,-20.6166371,-49.4648874,2024-05-01
2024,5,mococa,Crimes Diversos,19,-21.4739662,-47.0008934,2024-05-01
2024,5,mococa,Estupro,3,-21.4739662,-47.0008934,2024-05-01
2024,5,mococa,Furto,47,-21.4739662,-47.0008934,2024-05-01
2024,5,mococa,Homicídio,2,-21.4739662,-47.0008934,2024-05-01
2024,5,mococa,Lesão Corporal,58,-21.4739662,-47.0008934,2024-05-01
2024,5,mococa,Roubo,3,-21.4739662,-47.0008934,2024-05-01
2024,5,mogi das cruzes,Crimes Diversos,23,-23.5334916,-46.2003848153077,2024-05-01
2024,5,mogi das cruzes,Crimes com Armas,1,-23.5334916,-46.2003848153077,2024-05-01
2024,5,mogi das cruzes,Estupro,17,-23.5334916,-46.2003848153077,2024-05-01
2024,5,mogi das cruzes,Furto,338,-23.5334916,-46.2003848153077,2024-05-01
2024,5,mogi das cruzes,Homicídio,8,-23.5334916,-46.2003848153077,2024-05-01
2024,5,mogi das cruzes,Lesão Corporal,171,-23.5334916,-46.2003848153077,2024-05-01
2024,5,mogi das cruzes,Roubo,73,-23.5334916,-46.2003848153077,2024-05-01
2024,5,mogi guacu,Crimes Diversos,10,-22.3546193629999,-46.9426206924674,2024-05-01
2024,5,mogi guacu,Estupro,2,-22.3546193629999,-46.9426206924674,2024-05-01
2024,5,mogi guacu,Furto,142,-22.3546193629999,-46.9426206924674,2024-05-01
2024,5,mogi guacu,Homicídio,5,-22.3546193629999,-46.9426206924674,2024-05-01
2024,5,mogi guacu,Lesão Corporal,101,-22.3546193629999,-46.9426206924674,2024-05-01
2024,5,mogi guacu,Roubo,22,-22.3546193629999,-46.9426206924674,2024-05-01
2024,5,mogi mirim,Crimes Diversos,7,-22.43510434,-46.958629797,2024-05-01
2024,5,mogi mirim,Estupro,2,-22.43510434,-46.958629797,2024-05-01
2024,5,mogi mirim,Furto,67,-22.43510434,-46.958629797,2024-05-01
2024,5,mogi mirim,Homicídio,1,-22.43510434,-46.958629797,2024-05-01
2024,5,mogi mirim,Lesão Corporal,62,-22.43510434,-46.958629797,2024-05-01
2024,5,mogi mirim,Roubo,22,-22.43510434,-46.958629797,2024-05-01
2024,5,mombuca,Furto,3,-22.9352046,-47.5621966,2024-05-01
2024,5,mombuca,Lesão Corporal,3,-22.9352046,-47.5621966,2024-05-01
2024,5,mombuca,Roubo,1,-22.9352046,-47.5621966,2024-05-01
2024,5,moncoes,Estupro,1,-20.8512799,-50.0947406,2024-05-01
2024,5,moncoes,Furto,3,-20.8512799,-50.0947406,2024-05-01
2024,5,moncoes,Lesão Corporal,1,-20.8512799,-50.0947406,2024-05-01
2024,5,mongagua,Crimes Diversos,18,-24.1167257,-46.6772302,2024-05-01
2024,5,mongagua,Crimes com Armas,1,-24.1167257,-46.6772302,2024-05-01
2024,5,mongagua,Estupro,2,-24.1167257,-46.6772302,2024-05-01
2024,5,mongagua,Furto,129,-24.1167257,-46.6772302,2024-05-01
2024,5,mongagua,Homicídio,2,-24.1167257,-46.6772302,2024-05-01
2024,5,mongagua,Lesão Corporal,26,-24.1167257,-46.6772302,2024-05-01
2024,5,mongagua,Roubo,31,-24.1167257,-46.6772302,2024-05-01
2024,5,monte alegre do sul,Estupro,1,-22.69004,-46.681591007,2024-05-01
2024,5,monte alegre do sul,Furto,4,-22.69004,-46.681591007,2024-05-01
2024,5,monte alegre do sul,Lesão Corporal,2,-22.69004,-46.681591007,2024-05-01
2024,5,monte alto,Crimes Diversos,17,-21.2618651,-48.4984601,2024-05-01
2024,5,monte alto,Estupro,1,-21.2618651,-48.4984601,2024-05-01
2024,5,monte alto,Furto,20,-21.2618651,-48.4984601,2024-05-01
2024,5,monte alto,Homicídio,1,-21.2618651,-48.4984601,2024-05-01
2024,5,monte alto,Lesão Corporal,17,-21.2618651,-48.4984601,2024-05-01
2024,5,monte alto,Roubo,4,-21.2618651,-48.4984601,2024-05-01
2024,5,monte aprazivel,Crimes Diversos,6,-20.7734904,-49.7121931,2024-05-01
2024,5,monte aprazivel,Crimes com Armas,1,-20.7734904,-49.7121931,2024-05-01
2024,5,monte aprazivel,Estupro,1,-20.7734904,-49.7121931,2024-05-01
2024,5,monte aprazivel,Furto,9,-20.7734904,-49.7121931,2024-05-01
2024,5,monte aprazivel,Homicídio,1,-20.7734904,-49.7121931,2024-05-01
2024,5,monte aprazivel,Lesão Corporal,17,-20.7734904,-49.7121931,2024-05-01
2024,5,monte aprazivel,Roubo,1,-20.7734904,-49.7121931,2024-05-01
2024,5,monte azul paulista,Crimes Diversos,3,-20.90561806149995,-48.6451593,2024-05-01
2024,5,monte azul paulista,Crimes com Armas,1,-20.90561806149995,-48.6451593,2024-05-01
2024,5,monte azul paulista,Estupro,2,-20.90561806149995,-48.6451593,2024-05-01
2024,5,monte azul paulista,Furto,9,-20.90561806149995,-48.6451593,2024-05-01
2024,5,monte azul paulista,Lesão Corporal,18,-20.90561806149995,-48.6451593,2024-05-01
2024,5,monte castelo,Crimes Diversos,3,-21.298797242,-51.5682726,2024-05-01
2024,5,monte mor,Crimes Diversos,8,-22.9489101,-47.31615,2024-05-01
2024,5,monte mor,Estupro,4,-22.9489101,-47.31615,2024-05-01
2024,5,monte mor,Furto,26,-22.9489101,-47.31615,2024-05-01
2024,5,monte mor,Homicídio,4,-22.9489101,-47.31615,2024-05-01
2024,5,monte mor,Lesão Corporal,28,-22.9489101,-47.31615,2024-05-01
2024,5,monte mor,Roubo,7,-22.9489101,-47.31615,2024-05-01
2024,5,monteiro lobato,Estupro,1,-22.956210824,-45.838433578,2024-05-01
2024,5,monteiro lobato,Furto,3,-22.956210824,-45.838433578,2024-05-01
2024,5,monteiro lobato,Lesão Corporal,1,-22.956210824,-45.838433578,2024-05-01
2024,5,morro agudo,Crimes Diversos,11,-20.7297107799999,-48.0595513,2024-05-01
2024,5,morro agudo,Crimes com Armas,2,-20.7297107799999,-48.0595513,2024-05-01
2024,5,morro agudo,Furto,17,-20.7297107799999,-48.0595513,2024-05-01
2024,5,morro agudo,Homicídio,1,-20.7297107799999,-48.0595513,2024-05-01
2024,5,morro agudo,Lesão Corporal,7,-20.7297107799999,-48.0595513,2024-05-01
2024,5,morro agudo,Roubo,6,-20.7297107799999,-48.0595513,2024-05-01
2024,5,morungaba,Crimes Diversos,1,-22.8751844,-46.79199432349995,2024-05-01
2024,5,morungaba,Estupro,3,-22.8751844,-46.79199432349995,2024-05-01
2024,5,morungaba,Furto,7,-22.8751844,-46.79199432349995,2024-05-01
2024,5,morungaba,Homicídio,1,-22.8751844,-46.79199432349995,2024-05-01
2024,5,morungaba,Lesão Corporal,3,-22.8751844,-46.79199432349995,2024-05-01
2024,5,motuca,Lesão Corporal,1,-21.5096497919999,-48.151059857999996,2024-05-01
2024,5,murutinga do sul,Furto,1,-20.9919903059999,-51.2795089,2024-05-01
2024,5,murutinga do sul,Lesão Corporal,2,-20.9919903059999,-51.2795089,2024-05-01
2024,5,nantes,Lesão Corporal,2,-22.618923657,-51.237414,2024-05-01
2024,5,narandiba,Furto,2,-22.4068766359999,-51.524701232,2024-05-01
2024,5,narandiba,Lesão Corporal,2,-22.4068766359999,-51.524701232,2024-05-01
2024,5,natividade da serra,Crimes Diversos,1,-23.3791984,-45.4438495,2024-05-01
2024,5,natividade da serra,Furto,4,-23.3791984,-45.4438495,2024-05-01
2024,5,natividade da serra,Homicídio,2,-23.3791984,-45.4438495,2024-05-01
2024,5,natividade da serra,Lesão Corporal,3,-23.3791984,-45.4438495,2024-05-01
2024,5,nazare paulista,Crimes com Armas,2,-23.1822675,-46.3982474,2024-05-01
2024,5,nazare paulista,Furto,10,-23.1822675,-46.3982474,2024-05-01
2024,5,nazare paulista,Homicídio,3,-23.1822675,-46.3982474,2024-05-01
2024,5,nazare paulista,Lesão Corporal,13,-23.1822675,-46.3982474,2024-05-01
2024,5,nazare paulista,Roubo,3,-23.1822675,-46.3982474,2024-05-01
2024,5,neves paulista,Furto,4,-20.8435471,-49.6313976,2024-05-01
2024,5,neves paulista,Lesão Corporal,5,-20.8435471,-49.6313976,2024-05-01
2024,5,nhandeara,Estupro,1,-20.6953178,-50.0415336,2024-05-01
2024,5,nhandeara,Furto,4,-20.6953178,-50.0415336,2024-05-01
2024,5,nhandeara,Lesão Corporal,8,-20.6953178,-50.0415336,2024-05-01
2024,5,nipoa,Furto,2,-20.912799279,-49.7798071804999,2024-05-01
2024,5,nipoa,Lesão Corporal,2,-20.912799279,-49.7798071804999,2024-05-01
2024,5,nova alianca,Crimes Diversos,2,-21.01773807,-49.5017083346764,2024-05-01
2024,5,nova alianca,Furto,4,-21.01773807,-49.5017083346764,2024-05-01
2024,5,nova campina,Estupro,1,-24.1215053,-48.9052987,2024-05-01
2024,5,nova campina,Furto,6,-24.1215053,-48.9052987,2024-05-01
2024,5,nova campina,Homicídio,1,-24.1215053,-48.9052987,2024-05-01
2024,5,nova campina,Lesão Corporal,4,-24.1215053,-48.9052987,2024-05-01
2024,5,nova canaa paulista,Estupro,1,-20.3854644,-50.9486322,2024-05-01
2024,5,nova canaa paulista,Furto,1,-20.3854644,-50.9486322,2024-05-01
2024,5,nova europa,Crimes Diversos,2,-21.778939011,-48.564612235,2024-05-01
2024,5,nova europa,Furto,5,-21.778939011,-48.564612235,2024-05-01
2024,5,nova europa,Lesão Corporal,2,-21.778939011,-48.564612235,2024-05-01
2024,5,nova europa,Roubo,1,-21.778939011,-48.564612235,2024-05-01
2024,5,nova granada,Crimes Diversos,2,-20.53246,-49.3182531,2024-05-01
2024,5,nova granada,Estupro,3,-20.53246,-49.3182531,2024-05-01
2024,5,nova granada,Furto,10,-20.53246,-49.3182531,2024-05-01
2024,5,nova granada,Lesão Corporal,7,-20.53246,-49.3182531,2024-05-01
2024,5,nova guataporanga,Lesão Corporal,1,-21.3345155,-51.646024,2024-05-01
2024,5,nova independencia,Furto,2,-21.1060316,-51.4914255,2024-05-01
2024,5,nova independencia,Homicídio,1,-21.1060316,-51.4914255,2024-05-01
2024,5,nova independencia,Lesão Corporal,2,-21.1060316,-51.4914255,2024-05-01
2024,5,nova luzitania,Estupro,1,-20.8560758,-50.2632958,2024-05-01
2024,5,nova luzitania,Furto,1,-20.8560758,-50.2632958,2024-05-01
2024,5,nova luzitania,Lesão Corporal,2,-20.8560758,-50.2632958,2024-05-01
2024,5,nova odessa,Crimes Diversos,4,-22.7864459,-47.2968023,2024-05-01
2024,5,nova odessa,Furto,37,-22.7864459,-47.2968023,2024-05-01
2024,5,nova odessa,Homicídio,2,-22.7864459,-47.2968023,2024-05-01
2024,5,nova odessa,Lesão Corporal,24,-22.7864459,-47.2968023,2024-05-01
2024,5,nova odessa,Roubo,7,-22.7864459,-47.2968023,2024-05-01
2024,5,novais,Crimes Diversos,2,-20.9948499045,-48.9183822,2024-05-01
2024,5,novais,Furto,7,-20.9948499045,-48.9183822,2024-05-01
2024,5,novais,Lesão Corporal,4,-20.9948499045,-48.9183822,2024-05-01
2024,5,novais,Roubo,1,-20.9948499045,-48.9183822,2024-05-01
2024,5,novo horizonte,Crimes Diversos,8,-21.4649748,-49.2246518,2024-05-01
2024,5,novo horizonte,Estupro,1,-21.4649748,-49.2246518,2024-05-01
2024,5,novo horizonte,Furto,26,-21.4649748,-49.2246518,2024-05-01
2024,5,novo horizonte,Homicídio,2,-21.4649748,-49.2246518,2024-05-01
2024,5,novo horizonte,Lesão Corporal,26,-21.4649748,-49.2246518,2024-05-01
2024,5,novo horizonte,Roubo,3,-21.4649748,-49.2246518,2024-05-01
2024,5,nuporanga,Crimes Diversos,3,-20.7304834,-47.7525516,2024-05-01
2024,5,nuporanga,Furto,6,-20.7304834,-47.7525516,2024-05-01
2024,5,ocaucu,Furto,4,-22.4390990847272,-49.9208703,2024-05-01
2024,5,ocaucu,Lesão Corporal,3,-22.4390990847272,-49.9208703,2024-05-01
2024,5,oleo,Estupro,1,-22.9437587,-49.3421652,2024-05-01
2024,5,oleo,Furto,2,-22.9437587,-49.3421652,2024-05-01
2024,5,olimpia,Crimes Diversos,16,-20.7405851,-48.9100392,2024-05-01
2024,5,olimpia,Crimes com Armas,1,-20.7405851,-48.9100392,2024-05-01
2024,5,olimpia,Estupro,1,-20.7405851,-48.9100392,2024-05-01
2024,5,olimpia,Furto,38,-20.7405851,-48.9100392,2024-05-01
2024,5,olimpia,Homicídio,3,-20.7405851,-48.9100392,2024-05-01
2024,5,olimpia,Lesão Corporal,23,-20.7405851,-48.9100392,2024-05-01
2024,5,onda verde,Crimes Diversos,3,-20.6081222,-49.2948187,2024-05-01
2024,5,onda verde,Furto,2,-20.6081222,-49.2948187,2024-05-01
2024,5,onda verde,Homicídio,3,-20.6081222,-49.2948187,2024-05-01
2024,5,onda verde,Lesão Corporal,3,-20.6081222,-49.2948187,2024-05-01
2024,5,onda verde,Roubo,1,-20.6081222,-49.2948187,2024-05-01
2024,5,oriente,Crimes Diversos,1,-22.1535643899999,-50.0937989,2024-05-01
2024,5,oriente,Furto,1,-22.1535643899999,-50.0937989,2024-05-01
2024,5,oriente,Lesão Corporal,5,-22.1535643899999,-50.0937989,2024-05-01
2024,5,orindiuva,Furto,1,-20.1820681,-49.3500073,2024-05-01
2024,5,orlandia,Crimes Diversos,13,-20.7172291,-47.8803129,2024-05-01
2024,5,orlandia,Crimes com Armas,1,-20.7172291,-47.8803129,2024-05-01
2024,5,orlandia,Estupro,2,-20.7172291,-47.8803129,2024-05-01
2024,5,orlandia,Furto,14,-20.7172291,-47.8803129,2024-05-01
2024,5,orlandia,Lesão Corporal,10,-20.7172291,-47.8803129,2024-05-01
2024,5,orlandia,Roubo,8,-20.7172291,-47.8803129,2024-05-01
2024,5,osasco,Crimes Diversos,40,-23.5344870771428,-46.788263319,2024-05-01
2024,5,osasco,Crimes com Armas,5,-23.5344870771428,-46.788263319,2024-05-01
2024,5,osasco,Estupro,14,-23.5344870771428,-46.788263319,2024-05-01
2024,5,osasco,Furto,701,-23.5344870771428,-46.788263319,2024-05-01
2024,5,osasco,Homicídio,11,-23.5344870771428,-46.788263319,2024-05-01
2024,5,osasco,Lesão Corporal,248,-23.5344870771428,-46.788263319,2024-05-01
2024,5,osasco,Roubo,342,-23.5344870771428,-46.788263319,2024-05-01
2024,5,osvaldo cruz,Crimes Diversos,17,-21.793949644,-50.87948886,2024-05-01
2024,5,osvaldo cruz,Crimes com Armas,1,-21.793949644,-50.87948886,2024-05-01
2024,5,osvaldo cruz,Furto,15,-21.793949644,-50.87948886,2024-05-01
2024,5,osvaldo cruz,Lesão Corporal,12,-21.793949644,-50.87948886,2024-05-01
2024,5,ourinhos,Crimes Diversos,31,-22.978791073,-49.8686133968999,2024-05-01
2024,5,ourinhos,Crimes com Armas,1,-22.978791073,-49.8686133968999,2024-05-01
2024,5,ourinhos,Estupro,4,-22.978791073,-49.8686133968999,2024-05-01
2024,5,ourinhos,Furto,71,-22.978791073,-49.8686133968999,2024-05-01
2024,5,ourinhos,Homicídio,1,-22.978791073,-49.8686133968999,2024-05-01
2024,5,ourinhos,Lesão Corporal,79,-22.978791073,-49.8686133968999,2024-05-01
2024,5,ourinhos,Roubo,4,-22.978791073,-49.8686133968999,2024-05-01
2024,5,ouro verde,Furto,2,-21.4887689,-51.7020049,2024-05-01
2024,5,ouro verde,Lesão Corporal,3,-21.4887689,-51.7020049,2024-05-01
2024,5,ouroeste,Estupro,2,-20.0007195,-50.373439,2024-05-01
2024,5,ouroeste,Furto,8,-20.0007195,-50.373439,2024-05-01
2024,5,ouroeste,Homicídio,1,-20.0007195,-50.373439,2024-05-01
2024,5,ouroeste,Lesão Corporal,9,-20.0007195,-50.373439,2024-05-01
2024,5,pacaembu,Crimes Diversos,6,-21.5569520515,-51.2592732969999,2024-05-01
2024,5,pacaembu,Estupro,2,-21.5569520515,-51.2592732969999,2024-05-01
2024,5,pacaembu,Furto,4,-21.5569520515,-51.2592732969999,2024-05-01
2024,5,pacaembu,Lesão Corporal,5,-21.5569520515,-51.2592732969999,2024-05-01
2024,5,palestina,Crimes Diversos,1,-20.3910655,-49.43421405381995,2024-05-01
2024,5,palestina,Estupro,1,-20.3910655,-49.43421405381995,2024-05-01
2024,5,palestina,Furto,1,-20.3910655,-49.43421405381995,2024-05-01
2024,5,palestina,Homicídio,1,-20.3910655,-49.43421405381995,2024-05-01
2024,5,palestina,Lesão Corporal,3,-20.3910655,-49.43421405381995,2024-05-01
2024,5,palmares paulista,Crimes Diversos,1,-21.0848112,-48.8034566,2024-05-01
2024,5,palmares paulista,Furto,2,-21.0848112,-48.8034566,2024-05-01
2024,5,palmares paulista,Lesão Corporal,4,-21.0848112,-48.8034566,2024-05-01
2024,5,palmeira d oeste,Crimes Diversos,1,-20.4152317,-50.7631572,2024-05-01
2024,5,palmeira d oeste,Estupro,1,-20.4152317,-50.7631572,2024-05-01
2024,5,palmeira d oeste,Furto,3,-20.4152317,-50.7631572,2024-05-01
2024,5,palmeira d oeste,Lesão Corporal,7,-20.4152317,-50.7631572,2024-05-01
2024,5,palmital,Crimes Diversos,3,-22.7881823,-50.218294,2024-05-01
2024,5,palmital,Crimes com Armas,1,-22.7881823,-50.218294,2024-05-01
2024,5,palmital,Estupro,1,-22.7881823,-50.218294,2024-05-01
2024,5,palmital,Furto,13,-22.7881823,-50.218294,2024-05-01
2024,5,palmital,Homicídio,1,-22.7881823,-50.218294,2024-05-01
2024,5,palmital,Lesão Corporal,12,-22.7881823,-50.218294,2024-05-01
2024,5,panorama,Crimes Diversos,2,-21.4473676,-51.8734084,2024-05-01
2024,5,panorama,Furto,14,-21.4473676,-51.8734084,2024-05-01
2024,5,panorama,Lesão Corporal,6,-21.4473676,-51.8734084,2024-05-01
2024,5,paraguacu paulista,Crimes Diversos,3,-22.4136881,-50.5804136,2024-05-01
2024,5,paraguacu paulista,Crimes com Armas,1,-22.4136881,-50.5804136,2024-05-01
2024,5,paraguacu paulista,Estupro,1,-22.4136881,-50.5804136,2024-05-01
2024,5,paraguacu paulista,Furto,19,-22.4136881,-50.5804136,2024-05-01
2024,5,paraguacu paulista,Homicídio,1,-22.4136881,-50.5804136,2024-05-01
2024,5,paraguacu paulista,Lesão Corporal,19,-22.4136881,-50.5804136,2024-05-01
2024,5,paraibuna,Crimes Diversos,3,-23.390969173,-45.6615851349999,2024-05-01
2024,5,paraibuna,Furto,25,-23.390969173,-45.6615851349999,2024-05-01
2024,5,paraibuna,Lesão Corporal,14,-23.390969173,-45.6615851349999,2024-05-01
2024,5,paraiso,Furto,2,-21.0178993,-48.7748894,2024-05-01
2024,5,paraiso,Lesão Corporal,3,-21.0178993,-48.7748894,2024-05-01
2024,5,paranapanema,Crimes Diversos,1,-23.3863639,-48.7220328,2024-05-01
2024,5,paranapanema,Estupro,1,-23.3863639,-48.7220328,2024-05-01
2024,5,paranapanema,Furto,6,-23.3863639,-48.7220328,2024-05-01
2024,5,paranapanema,Lesão Corporal,7,-23.3863639,-48.7220328,2024-05-01
2024,5,paranapua,Crimes Diversos,3,-20.1051848,-50.5875836,2024-05-01
2024,5,paranapua,Furto,1,-20.1051848,-50.5875836,2024-05-01
2024,5,paranapua,Lesão Corporal,5,-20.1051848,-50.5875836,2024-05-01
2024,5,parapua,Furto,8,-21.78030294,-50.7917923,2024-05-01
2024,5,parapua,Lesão Corporal,2,-21.78030294,-50.7917923,2024-05-01
2024,5,pardinho,Furto,2,-23.0800859,-48.3755621,2024-05-01
2024,5,pardinho,Lesão Corporal,1,-23.0800859,-48.3755621,2024-05-01
2024,5,pariquera-acu,Crimes com Armas,1,-24.7139663,-47.8825849,2024-05-01
2024,5,pariquera-acu,Furto,19,-24.7139663,-47.8825849,2024-05-01
2024,5,pariquera-acu,Lesão Corporal,3,-24.7139663,-47.8825849,2024-05-01
2024,5,parisi,Furto,1,-20.3044852,-50.0132215,2024-05-01
2024,5,parisi,Lesão Corporal,4,-20.3044852,-50.0132215,2024-05-01
2024,5,patrocinio paulista,Crimes Diversos,1,-20.642912425,-47.280139273,2024-05-01
2024,5,patrocinio paulista,Furto,14,-20.642912425,-47.280139273,2024-05-01
2024,5,patrocinio paulista,Lesão Corporal,2,-20.642912425,-47.280139273,2024-05-01
2024,5,patrocinio paulista,Roubo,2,-20.642912425,-47.280139273,2024-05-01
2024,5,pauliceia,Estupro,1,-21.3130674,-51.839674,2024-05-01
2024,5,pauliceia,Homicídio,1,-21.3130674,-51.839674,2024-05-01
2024,5,pauliceia,Lesão Corporal,2,-21.3130674,-51.839674,2024-05-01
2024,5,paulinia,Crimes Diversos,25,-22.76733218481475,-47.166755554,2024-05-01
2024,5,paulinia,Crimes com Armas,1,-22.76733218481475,-47.166755554,2024-05-01
2024,5,paulinia,Estupro,2,-22.76733218481475,-47.166755554,2024-05-01
2024,5,paulinia,Furto,81,-22.76733218481475,-47.166755554,2024-05-01
2024,5,paulinia,Homicídio,2,-22.76733218481475,-47.166755554,2024-05-01
2024,5,paulinia,Lesão Corporal,35,-22.76733218481475,-47.166755554,2024-05-01
2024,5,paulinia,Roubo,11,-22.76733218481475,-47.166755554,2024-05-01
2024,5,paulistania,Lesão Corporal,2,-22.5756178,-49.4030497,2024-05-01
2024,5,paulo de faria,Furto,1,-20.0315773,-49.4050518,2024-05-01
2024,5,paulo de faria,Lesão Corporal,2,-20.0315773,-49.4050518,2024-05-01
2024,5,paulo de faria,Roubo,1,-20.0315773,-49.4050518,2024-05-01
2024,5,pederneiras,Crimes Diversos,7,-22.3491008,-48.7784617,2024-05-01
2024,5,pederneiras,Crimes com Armas,1,-22.3491008,-48.7784617,2024-05-01
2024,5,pederneiras,Estupro,1,-22.3491008,-48.7784617,2024-05-01
2024,5,pederneiras,Furto,33,-22.3491008,-48.7784617,2024-05-01
2024,5,pederneiras,Homicídio,1,-22.3491008,-48.7784617,2024-05-01
2024,5,pederneiras,Lesão Corporal,27,-22.3491008,-48.7784617,2024-05-01
2024,5,pedra bela,Crimes Diversos,1,-22.7947984,-46.4433575,2024-05-01
2024,5,pedra bela,Furto,3,-22.7947984,-46.4433575,2024-05-01
2024,5,pedra bela,Lesão Corporal,3,-22.7947984,-46.4433575,2024-05-01
2024,5,pedranopolis,Furto,1,-20.2485966,-50.1103890732978,2024-05-01
2024,5,pedranopolis,Lesão Corporal,1,-20.2485966,-50.1103890732978,2024-05-01
2024,5,pedregulho,Crimes Diversos,8,-20.25552425,-47.477004844,2024-05-01
2024,5,pedregulho,Furto,6,-20.25552425,-47.477004844,2024-05-01
2024,5,pedregulho,Homicídio,1,-20.25552425,-47.477004844,2024-05-01
2024,5,pedregulho,Lesão Corporal,3,-20.25552425,-47.477004844,2024-05-01
2024,5,pedreira,Crimes Diversos,1,-22.7425897,-46.8984511,2024-05-01
2024,5,pedreira,Estupro,2,-22.7425897,-46.8984511,2024-05-01
2024,5,pedreira,Furto,24,-22.7425897,-46.8984511,2024-05-01
2024,5,pedreira,Homicídio,1,-22.7425897,-46.8984511,2024-05-01
2024,5,pedreira,Lesão Corporal,15,-22.7425897,-46.8984511,2024-05-01
2024,5,pedreira,Roubo,2,-22.7425897,-46.8984511,2024-05-01
2024,5,pedrinhas paulista,Furto,1,-22.816189884,-50.79197217,2024-05-01
2024,5,pedrinhas paulista,Lesão Corporal,3,-22.816189884,-50.79197217,2024-05-01
2024,5,pedro de toledo,Furto,4,-24.27741355,-47.2342667,2024-05-01
2024,5,pedro de toledo,Lesão Corporal,5,-24.27741355,-47.2342667,2024-05-01
2024,5,penapolis,Crimes Diversos,3,-21.4267925,-50.0762442,2024-05-01
